caption_idx,caption,ground_truth_image,actual_rank_of_gt,gt_score,top1_score,score_gap,predicted_top3_images,predicted_top3_scores
3606,a runner is sliding into home while the cathcer covers the plate in a softball game,3513265399_a32e8cfd18.jpg,-1,0.4542,0.9073,0.4531,"['2736508369_fd9ff0b42f.jpg', '2944952557_8484f0da8f.jpg', '3517124784_4b4eb62a7a.jpg']","[0.9073, 0.7583, 0.689]"
3607,a player is sliding into home plate with the catcher guarding it,3513265399_a32e8cfd18.jpg,-1,0.5285,0.7292,0.2007,"['3352697012_751b079bbb.jpg', '2736508369_fd9ff0b42f.jpg', '3231751379_10ebf7150c.jpg']","[0.7292, 0.6981, 0.696]"
3608,a child is sliding into home plate and the catcher is waiting,3513265399_a32e8cfd18.jpg,-1,0.511,0.6552,0.1441,"['3318995586_c2bc50b92e.jpg', '2516317118_10ae66b87a.jpg', '2325258180_6217dd17eb.jpg']","[0.6552, 0.6286, 0.5907]"
3609,a baseball player slides home in a non professional baseball game in an hdr photograph,3513265399_a32e8cfd18.jpg,-1,0.456,0.9381,0.4821,"['2736508369_fd9ff0b42f.jpg', '2944952557_8484f0da8f.jpg', '3517124784_4b4eb62a7a.jpg']","[0.9381, 0.7106, 0.6888]"
3611,a mother pushes two children on swings at a park,3515451715_ac5ac04efa.jpg,6,0.6703,0.7755,0.1052,"['3454988449_1de1ef4f20.jpg', '493109089_468e105233.jpg', '1007320043_627395c3d8.jpg']","[0.7755, 0.7636, 0.7585]"
3612,a woman pushes a child on a swing while another swinging child looks on,3515451715_ac5ac04efa.jpg,8,0.638,0.7808,0.1428,"['3584406900_039f30b34c.jpg', '3656225270_cdf89e3240.jpg', '3454988449_1de1ef4f20.jpg']","[0.7808, 0.7703, 0.7102]"
3615,a woman in a brown strip is taking a swing with a baseball bat at a yellow ball whilst another woman is waiting on the sideline,3517124784_4b4eb62a7a.jpg,3,0.6709,0.862,0.1911,"['2736508369_fd9ff0b42f.jpg', '3637966641_1b108a35ba.jpg', '3517124784_4b4eb62a7a.jpg']","[0.862, 0.7235, 0.6709]"
3616,a girl in a white and brown uniform swings at a softball,3517124784_4b4eb62a7a.jpg,6,0.5674,0.7974,0.23,"['2736508369_fd9ff0b42f.jpg', '2944952557_8484f0da8f.jpg', '3672940355_47f30e2b28.jpg']","[0.7974, 0.6987, 0.6637]"
3617,a female softball player hit the ball and is running towards first base,3517124784_4b4eb62a7a.jpg,4,0.6098,0.7828,0.173,"['2736508369_fd9ff0b42f.jpg', '2944952557_8484f0da8f.jpg', '3672940355_47f30e2b28.jpg']","[0.7828, 0.7761, 0.6411]"
3618,a female batter misses a yellow ball while another player practices behind her,3517124784_4b4eb62a7a.jpg,2,0.7314,0.7352,0.0037,"['3380072636_4cd59385fd.jpg', '3517124784_4b4eb62a7a.jpg', '3539840291_1c3eed701d.jpg']","[0.7352, 0.7314, 0.6984]"
3619,a female wearing a baseball uniform swinging a bat,3517124784_4b4eb62a7a.jpg,-1,0.4962,0.7318,0.2356,"['2736508369_fd9ff0b42f.jpg', '3290105461_7590f23371.jpg', '2903617548_d3e38d7f88.jpg']","[0.7318, 0.6876, 0.6154]"
3626,the brown dog is running on the grass,3518675890_2f65e23ff9.jpg,4,0.7135,0.8278,0.1143,"['241046599_28b0ca7b9f.jpg', '2404692474_37da774368.jpg', '2584487952_f70e5aa9bf.jpg']","[0.8278, 0.7701, 0.7562]"
3627,orange dog runs across grass,3518675890_2f65e23ff9.jpg,5,0.6966,0.806,0.1094,"['241046599_28b0ca7b9f.jpg', '2404692474_37da774368.jpg', '2584487952_f70e5aa9bf.jpg']","[0.806, 0.7892, 0.7804]"
3630,three girls are sitting our on the sand at the beach posing for the camera,3518755601_cebf11e515.jpg,2,0.7837,0.8398,0.0561,"['3711664623_ef87105ea7.jpg', '3518755601_cebf11e515.jpg', '3217893350_57be430d06.jpg']","[0.8398, 0.7837, 0.7469]"
3633,three young woman smiling on the beach,3518755601_cebf11e515.jpg,2,0.8141,0.8313,0.0172,"['3711664623_ef87105ea7.jpg', '3518755601_cebf11e515.jpg', '3189002057_3ef61b803e.jpg']","[0.8313, 0.8141, 0.7165]"
3634,three young women wearing wetsuits on beach two gesturing at camera,3518755601_cebf11e515.jpg,2,0.6658,0.6816,0.0157,"['3711664623_ef87105ea7.jpg', '3518755601_cebf11e515.jpg', '3674521435_89ff681074.jpg']","[0.6816, 0.6658, 0.6311]"
3635,a small cat laying with a large dog,351876121_c7c0221928.jpg,6,0.6686,0.851,0.1824,"['2882483779_73c171ac19.jpg', '2325258180_6217dd17eb.jpg', '288508162_1727873924.jpg']","[0.851, 0.7058, 0.6944]"
3636,a dog and cat are snuggling up during a nap,351876121_c7c0221928.jpg,-1,0.4324,0.7818,0.3494,"['2882483779_73c171ac19.jpg', '3439982121_0afc6d5973.jpg', '337647771_3b819feaba.jpg']","[0.7818, 0.6911, 0.6742]"
3637,a dog and cat laying down together,351876121_c7c0221928.jpg,4,0.7005,0.9107,0.2102,"['2882483779_73c171ac19.jpg', '3229898555_16877f5180.jpg', '2641288004_30ce961211.jpg']","[0.9107, 0.7748, 0.7509]"
3638,a big brown dog is sleeping next to a small black and white cat,351876121_c7c0221928.jpg,4,0.7368,0.8204,0.0836,"['2882483779_73c171ac19.jpg', '3229898555_16877f5180.jpg', '3439982121_0afc6d5973.jpg']","[0.8204, 0.764, 0.7626]"
3639,a cat sleeps nestled up to a dog,351876121_c7c0221928.jpg,9,0.5734,0.9056,0.3321,"['2882483779_73c171ac19.jpg', '3229898555_16877f5180.jpg', '2641288004_30ce961211.jpg']","[0.9056, 0.7973, 0.7136]"
3640,a boy jumping off a yellow spring board,3519815055_304dc8e8d6.jpg,-1,0.2798,0.7274,0.4476,"['3329169877_175cb16845.jpg', '2974501005_346f74e5d8.jpg', '2341254813_c53a5ef27a.jpg']","[0.7274, 0.6612, 0.6477]"
3641,a boy jumps off of a structure into a pool,3519815055_304dc8e8d6.jpg,-1,0.1931,0.821,0.6279,"['2461616306_3ee7ac1b4b.jpg', '3009018821_ba47396e24.jpg', '1236964638_1808784a3c.jpg']","[0.821, 0.8198, 0.8047]"
3642,a child jumps off a slide,3519815055_304dc8e8d6.jpg,-1,0.3617,0.7892,0.4276,"['2597737483_6518a230e4.jpg', '3329169877_175cb16845.jpg', '2988244398_5da7012fce.jpg']","[0.7892, 0.7021, 0.6682]"
3643,a child jumps off a swing set into a swimming pool,3519815055_304dc8e8d6.jpg,-1,0.3571,0.744,0.3869,"['2597737483_6518a230e4.jpg', '3621717946_d96f8a6012.jpg', '3741827382_71e93298d0.jpg']","[0.744, 0.7139, 0.706]"
3644,a youth in red swim trunks jumps into the water from a wooden board,3519815055_304dc8e8d6.jpg,-1,0.1152,0.7223,0.6071,"['195962284_e57178054a.jpg', '3593220756_5c416c3ceb.jpg', '2797438951_88a3ed7541.jpg']","[0.7223, 0.7166, 0.6905]"
3650,a group of dogs playing,3526018344_450c517a72.jpg,10,0.6039,0.851,0.2471,"['2981372647_2061278c60.jpg', '2216695423_1362cb25f3.jpg', '2165461920_1a4144eb2b.jpg']","[0.851, 0.8188, 0.735]"
3651,four dogs run in a field,3526018344_450c517a72.jpg,4,0.7141,0.8176,0.1035,"['2818735880_68b3dfe1f5.jpg', '2165461920_1a4144eb2b.jpg', '2855667597_bf6ceaef8e.jpg']","[0.8176, 0.7555, 0.7347]"
3652,four dogs two brown and two white playing in the grass,3526018344_450c517a72.jpg,7,0.6803,0.7987,0.1184,"['2981372647_2061278c60.jpg', '2818735880_68b3dfe1f5.jpg', '2216695423_1362cb25f3.jpg']","[0.7987, 0.7727, 0.769]"
3653,four small dogs running through a green field with yellow flowers in the background,3526018344_450c517a72.jpg,10,0.6104,0.7568,0.1464,"['2165461920_1a4144eb2b.jpg', '2818735880_68b3dfe1f5.jpg', '3538686658_30afc75f02.jpg']","[0.7568, 0.7227, 0.6869]"
3656,a man with a dog stands outside on bricks holding a sign,3526805681_38461c0d5d.jpg,4,0.6345,0.6838,0.0493,"['2437266971_b91a8f9a00.jpg', '397547349_1fd14b95af.jpg', '3499720588_c32590108e.jpg']","[0.6838, 0.6516, 0.65]"
3658,a man holding a sign with a dog on a leash,3526805681_38461c0d5d.jpg,2,0.7056,0.8501,0.1446,"['2340919359_f56787d307.jpg', '3526805681_38461c0d5d.jpg', '2798651021_2566f2a47e.jpg']","[0.8501, 0.7056, 0.6835]"
3660,a boy on a skateboard is riding on a slope,3527926597_45af299eee.jpg,3,0.7454,0.7555,0.0101,"['3244734844_c318c29c23.jpg', '3576741633_671340544c.jpg', '3527926597_45af299eee.jpg']","[0.7555, 0.753, 0.7454]"
3661,a boy on a skateboard ramp,3527926597_45af299eee.jpg,-1,0.5836,0.8411,0.2575,"['3576741633_671340544c.jpg', '3244734844_c318c29c23.jpg', '2332540384_4cf26406a9.jpg']","[0.8411, 0.8374, 0.7001]"
3662,a boy skateboards on a ramp,3527926597_45af299eee.jpg,9,0.5827,0.8481,0.2654,"['2332540384_4cf26406a9.jpg', '3576741633_671340544c.jpg', '3244734844_c318c29c23.jpg']","[0.8481, 0.7639, 0.7284]"
3663,a boy wearing a red shirt rides a skateboard up a ramp,3527926597_45af299eee.jpg,9,0.583,0.7972,0.2142,"['3576741633_671340544c.jpg', '3244734844_c318c29c23.jpg', '2332540384_4cf26406a9.jpg']","[0.7972, 0.7441, 0.6785]"
3665,motorcross jumper in midflight beneath a grey sky,3528105511_12ff45dc9c.jpg,-1,0.1699,0.7277,0.5577,"['3538686658_30afc75f02.jpg', '181777261_84c48b31cb.jpg', '3351493005_6e5030f596.jpg']","[0.7277, 0.6978, 0.6963]"
3666,a person riding a dirt bike,3528105511_12ff45dc9c.jpg,10,0.6725,0.8885,0.216,"['479807833_85eed6899c.jpg', '2891617125_f939f604c7.jpg', '3472449219_eb927f05b8.jpg']","[0.8885, 0.8809, 0.8457]"
3667,a person rides a motorbike through the air,3528105511_12ff45dc9c.jpg,2,0.8599,0.8604,0.0006,"['3488512097_e500cb499f.jpg', '3528105511_12ff45dc9c.jpg', '3043501068_be58ac47e1.jpg']","[0.8604, 0.8599, 0.8021]"
3668,a motorcyclist on a green bike is airborne,3528105511_12ff45dc9c.jpg,3,0.7801,0.7943,0.0142,"['2943334864_6bab479a3e.jpg', '3386060324_b98fdfa449.jpg', '3528105511_12ff45dc9c.jpg']","[0.7943, 0.7911, 0.7801]"
3671,a person in a red black and white racing suit and a helmet is riding a skateboard,3530087422_7eb2b2c289.jpg,2,0.742,0.7517,0.0097,"['3230101918_7d81cb0fc8.jpg', '3530087422_7eb2b2c289.jpg', '2272750492_91e8f67328.jpg']","[0.7517, 0.742, 0.6653]"
3672,person skateboarding on street wearing equipment,3530087422_7eb2b2c289.jpg,7,0.6063,0.7773,0.171,"['3527926597_45af299eee.jpg', '2868575889_2c030aa8ae.jpg', '2355819665_39021ff642.jpg']","[0.7773, 0.7443, 0.665]"
3673,someone with a black helmet and full body suit is kneeling on a skateboard,3530087422_7eb2b2c289.jpg,2,0.7041,0.7948,0.0906,"['206087108_d4557d38ee.jpg', '3530087422_7eb2b2c289.jpg', '523692399_d2e261a302.jpg']","[0.7948, 0.7041, 0.6745]"
3674,the boy in the red and white suit is on a skateboard,3530087422_7eb2b2c289.jpg,4,0.6115,0.7837,0.1722,"['3527926597_45af299eee.jpg', '3038941104_17ee91fc03.jpg', '2868575889_2c030aa8ae.jpg']","[0.7837, 0.6622, 0.6372]"
3676,a man in wearing a mask and black leather is sitting on a motorcycle on the street,3530502404_f8c3a3f61c.jpg,4,0.7337,0.775,0.0413,"['161669933_3e7d8c7e2c.jpg', '2911928620_06c3fa293e.jpg', '3079073247_97e88e2eb7.jpg']","[0.775, 0.7668, 0.7501]"
3677,a person on a motorcycle wearing full leather with a skeleton on it and skeleton mask,3530502404_f8c3a3f61c.jpg,5,0.8122,0.9401,0.1279,"['2911928620_06c3fa293e.jpg', '3079073247_97e88e2eb7.jpg', '2891617125_f939f604c7.jpg']","[0.9401, 0.9046, 0.8375]"
3678,man in black leather on a motorcycle,3530502404_f8c3a3f61c.jpg,3,0.768,0.8219,0.0539,"['2911928620_06c3fa293e.jpg', '161669933_3e7d8c7e2c.jpg', '3530502404_f8c3a3f61c.jpg']","[0.8219, 0.7995, 0.768]"
3679,man in skeletonprinted leather outfit sitting astride a red motorcycle,3530502404_f8c3a3f61c.jpg,2,0.8857,0.904,0.0183,"['2911928620_06c3fa293e.jpg', '3530502404_f8c3a3f61c.jpg', '3534952095_975cca0056.jpg']","[0.904, 0.8857, 0.8051]"
3680,a costumes woman applies makeup while looking in a mirror,353180303_6a24179c50.jpg,-1,0.3501,0.6393,0.2893,"['3451344589_6787bd06ef.jpg', '3638783842_af08dbb518.jpg', '3084034954_fe5737197d.jpg']","[0.6393, 0.6342, 0.6262]"
3681,a showgirl holding lipstick in her hand and wearing a feather headdress looks in a mirror,353180303_6a24179c50.jpg,-1,0.4123,0.7241,0.3118,"['1527297882_dededc7891.jpg', '1418019748_51c7d59c11.jpg', '2837799692_2f1c50722a.jpg']","[0.7241, 0.7093, 0.6899]"
3682,a showgirl puts on her lipstick in the mirror,353180303_6a24179c50.jpg,-1,0.058,0.6725,0.6145,"['1798209205_77dbf525b0.jpg', '3638783842_af08dbb518.jpg', '3688858505_e8afd1475d.jpg']","[0.6725, 0.6637, 0.6465]"
3683,a woman in a fancy costume is fixer her makeup in front of a mirror,353180303_6a24179c50.jpg,-1,0.3507,0.71,0.3592,"['440184957_267f3f3a2b.jpg', '3688839836_ba5e4c24fc.jpg', '3451344589_6787bd06ef.jpg']","[0.71, 0.673, 0.6522]"
3684,costumed woman applying lipstick,353180303_6a24179c50.jpg,-1,0.1449,0.7077,0.5628,"['469617651_278e586e46.jpg', '3351493005_6e5030f596.jpg', '3543378438_47e2712486.jpg']","[0.7077, 0.6909, 0.621]"
3685,the young man is performing a summersault in the air with a bicycle,3531811969_49af4c22f0.jpg,3,0.698,0.8099,0.1119,"['3391924827_53b31542ce.jpg', '2797438951_88a3ed7541.jpg', '3531811969_49af4c22f0.jpg']","[0.8099, 0.7086, 0.698]"
3686,a person is flipping on a trick bike,3531811969_49af4c22f0.jpg,5,0.7734,0.8478,0.0744,"['3391924827_53b31542ce.jpg', '3386060324_b98fdfa449.jpg', '2943334864_6bab479a3e.jpg']","[0.8478, 0.8288, 0.8193]"
3687,a man upside down while jumping a bicycle,3531811969_49af4c22f0.jpg,3,0.7438,0.7987,0.0549,"['3391924827_53b31542ce.jpg', '3649916507_b88a3d2082.jpg', '3531811969_49af4c22f0.jpg']","[0.7987, 0.7484, 0.7438]"
3689,a bmx biker is currently in midair doing a front flip,3531811969_49af4c22f0.jpg,2,0.8529,0.8979,0.045,"['3391924827_53b31542ce.jpg', '3531811969_49af4c22f0.jpg', '3386060324_b98fdfa449.jpg']","[0.8979, 0.8529, 0.8081]"
3690,a man is heading out to see with his surfboard in hand,3532194771_07faf20d76.jpg,-1,0.171,0.8565,0.6855,"['2984174290_a915748d77.jpg', '146577646_9e64b8c2dc.jpg', '2978409165_acc4f29a40.jpg']","[0.8565, 0.7668, 0.7522]"
3691,a man with a white surfboard is walking into the water,3532194771_07faf20d76.jpg,-1,0.4793,0.8526,0.3733,"['3627679667_0e3de9fc90.jpg', '3183519385_311555d5f5.jpg', '2984174290_a915748d77.jpg']","[0.8526, 0.7519, 0.7438]"
3692,a person walks into the water carrying a white surfboard,3532194771_07faf20d76.jpg,-1,0.469,0.8098,0.3408,"['2984174290_a915748d77.jpg', '3627679667_0e3de9fc90.jpg', '3705688385_47651205d3.jpg']","[0.8098, 0.8081, 0.7209]"
3693,a surfer walking into the ocean,3532194771_07faf20d76.jpg,-1,0.4867,0.8382,0.3514,"['3627679667_0e3de9fc90.jpg', '3018304737_0a46fc5f1d.jpg', '2984174290_a915748d77.jpg']","[0.8382, 0.8058, 0.7976]"
3694,surfer with board marches out to sea on gray day,3532194771_07faf20d76.jpg,-1,0.1979,0.856,0.6581,"['2984174290_a915748d77.jpg', '3183519385_311555d5f5.jpg', '2978409165_acc4f29a40.jpg']","[0.856, 0.8345, 0.7856]"
3697,a mother with a child sitting on her lap and both are smiling,3534824784_7133119316.jpg,4,0.6708,0.7529,0.0821,"['452419961_6d42ab7000.jpg', '2337809114_899ba61330.jpg', '3550276904_19de3561c5.jpg']","[0.7529, 0.7082, 0.7013]"
3698,a girl leaning against a woman s shoulder while sitting on a bench,3534824784_7133119316.jpg,4,0.6261,0.8174,0.1914,"['468918320_9c275b877f.jpg', '3627011534_485f667b10.jpg', '2609847254_0ec40c1cce.jpg']","[0.8174, 0.7421, 0.6576]"
3699,a woman and a child sit together and smile,3534824784_7133119316.jpg,4,0.702,0.7989,0.0969,"['3550276904_19de3561c5.jpg', '452419961_6d42ab7000.jpg', '3711664623_ef87105ea7.jpg']","[0.7989, 0.7781, 0.7445]"
3701,an africanamerican woman rides her moped,3534952095_975cca0056.jpg,-1,-0.0952,0.6068,0.7019,"['2676184321_858eff416b.jpg', '3582465732_78f77f34ae.jpg', '281754914_bc8119a0ed.jpg']","[0.6068, 0.586, 0.5831]"
3702,a woman on a motorcycle is wearing heels,3534952095_975cca0056.jpg,-1,0.5119,0.7944,0.2825,"['2943334864_6bab479a3e.jpg', '2891617125_f939f604c7.jpg', '2911928620_06c3fa293e.jpg']","[0.7944, 0.6516, 0.6395]"
3703,a woman wearing a black skirt and pumps is riding her white and red moped,3534952095_975cca0056.jpg,-1,-0.1098,0.6719,0.7817,"['3688839836_ba5e4c24fc.jpg', '2522467011_cc825d89ac.jpg', '551664516_78a5131dc4.jpg']","[0.6719, 0.656, 0.6489]"
3704,woman riding a small red and white motorcycle and wearing a matching red helmet and scarf,3534952095_975cca0056.jpg,-1,0.5356,0.7276,0.1919,"['3184031654_34b5c4ffe1.jpg', '3503623999_bbd5dcfb18.jpg', '656260720_a7db4ce48b.jpg']","[0.7276, 0.7197, 0.7144]"
3705,three young men wearing hooded sweatshirts standing at a bench,3535056297_e16f014cb7.jpg,5,0.674,0.8433,0.1694,"['3640109324_3ce89e4d1a.jpg', '3627676364_1dc9294ec5.jpg', '2219959872_988e6d498e.jpg']","[0.8433, 0.7472, 0.6964]"
3706,some young men stand holding a railing with a lot of other people,3535056297_e16f014cb7.jpg,3,0.7373,0.8513,0.114,"['3627676364_1dc9294ec5.jpg', '3433470650_a8b1c27173.jpg', '3535056297_e16f014cb7.jpg']","[0.8513, 0.761, 0.7373]"
3707,a group of several people standing around a railing,3535056297_e16f014cb7.jpg,-1,0.2943,0.7795,0.4853,"['2930622766_fa8f84deb1.jpg', '3697378565_7060d9281a.jpg', '3323988406_e3c8fce690.jpg']","[0.7795, 0.7223, 0.689]"
3709,a group of people are looking into the distance,3535056297_e16f014cb7.jpg,8,0.6556,0.7476,0.092,"['3712923460_1b20ebb131.jpg', '3225037367_a71fa86319.jpg', '2622971954_59f192922d.jpg']","[0.7476, 0.7454, 0.6866]"
3710,a crowd of people waving red flags are passing under a bridge,3535879138_9281dc83d5.jpg,5,0.6302,0.6696,0.0395,"['3638374272_444f5e0457.jpg', '3682428916_69ce66d375.jpg', '3707283973_5cdaa39340.jpg']","[0.6696, 0.6503, 0.6444]"
3711,a group of people walk down the street carrying red flags,3535879138_9281dc83d5.jpg,4,0.7035,0.7368,0.0333,"['2504991916_dc61e59e49.jpg', '2718376488_3c62f7642c.jpg', '380527679_574749123d.jpg']","[0.7368, 0.7138, 0.711]"
3713,many people walking together on pavement near a brick building with other people looking on,3535879138_9281dc83d5.jpg,2,0.7167,0.7238,0.0072,"['2930622766_fa8f84deb1.jpg', '3535879138_9281dc83d5.jpg', '3712923460_1b20ebb131.jpg']","[0.7238, 0.7167, 0.7109]"
3714,many people walk in the street,3535879138_9281dc83d5.jpg,2,0.7905,0.8008,0.0103,"['3433470650_a8b1c27173.jpg', '3535879138_9281dc83d5.jpg', '3072782873_3278f3b3a7.jpg']","[0.8008, 0.7905, 0.7377]"
3715,two kids are playing soccer together,3538021517_b930dc76fc.jpg,2,0.835,0.888,0.0531,"['3506607642_40037b3fbf.jpg', '3538021517_b930dc76fc.jpg', '269986132_91b71e8aaa.jpg']","[0.888, 0.835, 0.7847]"
3716,two children playing soccer,3538021517_b930dc76fc.jpg,2,0.8811,0.9377,0.0566,"['3506607642_40037b3fbf.jpg', '3538021517_b930dc76fc.jpg', '278608022_4175813019.jpg']","[0.9377, 0.8811, 0.8182]"
3717,a closeup of two boys playing soccer in their team uniforms,3538021517_b930dc76fc.jpg,4,0.7448,0.8624,0.1176,"['269986132_91b71e8aaa.jpg', '3506607642_40037b3fbf.jpg', '2194495372_bdac7d9e71.jpg']","[0.8624, 0.8308, 0.7665]"
3718,a goalie lays on the ground after catching a soccer ball,3538021517_b930dc76fc.jpg,4,0.6804,0.7381,0.0577,"['2773011586_6f4cd41e84.jpg', '3380072636_4cd59385fd.jpg', '278608022_4175813019.jpg']","[0.7381, 0.701, 0.6918]"
3719,the boy in goal is gathering up the soccer ball in his arms as another boy runs towards him,3538021517_b930dc76fc.jpg,2,0.7976,0.8157,0.0181,"['3506607642_40037b3fbf.jpg', '3538021517_b930dc76fc.jpg', '3363836972_c87b58c948.jpg']","[0.8157, 0.7976, 0.7851]"
3720,a biker is racing downhill,3538686658_30afc75f02.jpg,-1,0.4132,0.8885,0.4754,"['2308108566_2cba6bca53.jpg', '3474985008_0a827cd340.jpg', '2998024845_1529c11694.jpg']","[0.8885, 0.8439, 0.7416]"
3721,a biker prepares to go down a hill,3538686658_30afc75f02.jpg,-1,0.4043,0.9115,0.5072,"['2308108566_2cba6bca53.jpg', '3474985008_0a827cd340.jpg', '2998024845_1529c11694.jpg']","[0.9115, 0.8171, 0.6866]"
3722,a person in a biking suit rides a bike down a hill,3538686658_30afc75f02.jpg,-1,0.4039,0.7885,0.3846,"['2308108566_2cba6bca53.jpg', '95728660_d47de66544.jpg', '3472449219_eb927f05b8.jpg']","[0.7885, 0.7303, 0.6886]"
3723,a person in a blue biking uniform is ridding a dirt bike on a grassy track,3538686658_30afc75f02.jpg,-1,0.3833,0.8749,0.4916,"['2891617125_f939f604c7.jpg', '3488512097_e500cb499f.jpg', '479807833_85eed6899c.jpg']","[0.8749, 0.8514, 0.832]"
3724,a person riding a bicycle travels down an overgrown hill,3538686658_30afc75f02.jpg,-1,0.4525,0.8614,0.4089,"['2308108566_2cba6bca53.jpg', '95728660_d47de66544.jpg', '1932161768_996eadac87.jpg']","[0.8614, 0.8069, 0.6742]"
3725,a soccer player is being tackled by his opponent,3539840291_1c3eed701d.jpg,-1,0.6321,0.9026,0.2705,"['269986132_91b71e8aaa.jpg', '3347701468_bb0001b035.jpg', '3613027188_1645ca1976.jpg']","[0.9026, 0.8262, 0.8214]"
3727,a soccer player in red being tackled by a soccer player in green,3539840291_1c3eed701d.jpg,-1,0.4685,0.8797,0.4113,"['269986132_91b71e8aaa.jpg', '3522749949_fb615cee47.jpg', '3363836972_c87b58c948.jpg']","[0.8797, 0.8526, 0.7946]"
3735,the man in the green jacket is playing the piano next to a woman who is by a music stand,3543378438_47e2712486.jpg,5,0.6142,0.7258,0.1116,"['3673970325_4e025069e9.jpg', '617038406_4092ee91dd.jpg', '465859490_b077219424.jpg']","[0.7258, 0.7029, 0.6332]"
3736,a pianist and a singer are ready to perform,3543378438_47e2712486.jpg,-1,0.272,0.7725,0.5006,"['3305767464_d64a336f60.jpg', '3332202255_a30c522664.jpg', '2978236380_fb24c43f1e.jpg']","[0.7725, 0.738, 0.7343]"
3737,a person playing the piano with a singer nearby,3543378438_47e2712486.jpg,-1,-0.0562,0.7535,0.8097,"['3174726084_c108de0a64.jpg', '2448393373_80c011d301.jpg', '3688839836_ba5e4c24fc.jpg']","[0.7535, 0.7226, 0.6319]"
3738,a man dressed in a green jacket is playing piano while a woman sings,3543378438_47e2712486.jpg,-1,0.3362,0.6045,0.2683,"['3372251830_baa3665928.jpg', '617038406_4092ee91dd.jpg', '1115565519_d976d4b1f1.jpg']","[0.6045, 0.6021, 0.5861]"
3739,a man is sitting in front of a harpsichord and a woman is preparing to sing,3543378438_47e2712486.jpg,4,0.7257,0.8329,0.1072,"['3351667846_ac43118ae5.jpg', '3437273677_47d4462974.jpg', '278002800_3817135105.jpg']","[0.8329, 0.8153, 0.7712]"
3740,a brown dog leaps in the air to catch a white volleyball,3544673666_ffc7483c96.jpg,-1,0.508,0.7191,0.2111,"['3550763985_800cfee7e4.jpg', '3380072636_4cd59385fd.jpg', '140430106_2978fda105.jpg']","[0.7191, 0.6363, 0.6327]"
3742,a dog stands on its hind legs to catch a ball in its mouth,3544673666_ffc7483c96.jpg,5,0.7,0.7867,0.0867,"['3696246123_99d4d10140.jpg', '539750844_02a07ec524.jpg', '3155390408_8e1a81efb2.jpg']","[0.7867, 0.7291, 0.7211]"
3743,the brown dog jumps up to catch the ball,3544673666_ffc7483c96.jpg,3,0.6305,0.7196,0.0891,"['436013859_793d870b6f.jpg', '724702877_f2a938766b.jpg', '3544673666_ffc7483c96.jpg']","[0.7196, 0.6725, 0.6305]"
3747,an old woman with a big bag in her lap sits next to a little girl in a stripe orange dress,3550276904_19de3561c5.jpg,4,0.6901,0.7077,0.0176,"['1461329041_c623b06e5b.jpg', '3035118753_69287079dc.jpg', '3638783842_af08dbb518.jpg']","[0.7077, 0.7048, 0.6939]"
3748,an adult and a child sitting down and both are biting their finger nails,3550276904_19de3561c5.jpg,3,0.7328,0.7684,0.0356,"['3321516504_5ee97771cb.jpg', '2181724497_dbb7fcb0a9.jpg', '3550276904_19de3561c5.jpg']","[0.7684, 0.7528, 0.7328]"
3749,an older woman sits next to a small girl who is wearing a striped dress,3550276904_19de3561c5.jpg,6,0.6633,0.771,0.1077,"['3638783842_af08dbb518.jpg', '954987350_a0c608b467.jpg', '3319058642_885d756295.jpg']","[0.771, 0.6904, 0.6836]"
3750,a man in a baseball cap does a skateboard jump on a half pipe,3550763985_800cfee7e4.jpg,-1,0.473,0.7269,0.254,"['403678611_73978faed7.jpg', '2332540384_4cf26406a9.jpg', '3084018061_df66d98325.jpg']","[0.7269, 0.7208, 0.6897]"
3751,a skateboarder does a trick on a ramp,3550763985_800cfee7e4.jpg,-1,0.5166,0.7663,0.2497,"['2332540384_4cf26406a9.jpg', '2876494009_9f96d7eaf2.jpg', '3244734844_c318c29c23.jpg']","[0.7663, 0.7302, 0.7118]"
3752,a skateboarder with a black and white hat at the top of a jump on a snowy day,3550763985_800cfee7e4.jpg,-1,0.5354,0.6872,0.1517,"['3244734844_c318c29c23.jpg', '2332540384_4cf26406a9.jpg', '523692399_d2e261a302.jpg']","[0.6872, 0.6707, 0.6703]"
3753,skateboarder with black and white hat performing an ollie in a skate park,3550763985_800cfee7e4.jpg,-1,0.3751,0.7232,0.3481,"['523692399_d2e261a302.jpg', '3038941104_17ee91fc03.jpg', '3348208268_6d97d951eb.jpg']","[0.7232, 0.6837, 0.6703]"
3754,the skateboarder is doing a trick off the side of a half pipe,3550763985_800cfee7e4.jpg,-1,0.5625,0.7879,0.2254,"['2876494009_9f96d7eaf2.jpg', '3576741633_671340544c.jpg', '2332540384_4cf26406a9.jpg']","[0.7879, 0.7189, 0.6842]"
3757,a young girl in blue jeans and a red shirt is in the green grass,3555231025_73fa54fa29.jpg,2,0.7888,0.8793,0.0905,"['2592019072_a6c0090da4.jpg', '3555231025_73fa54fa29.jpg', '762947607_2001ee4c72.jpg']","[0.8793, 0.7888, 0.7275]"
3760,a person on an allterrain vehicle sending up clouds of dust,3556598205_86c180769d.jpg,-1,0.3582,0.7747,0.4165,"['109823397_e35154645f.jpg', '3374384485_751f719be4.jpg', '3241965735_8742782a70.jpg']","[0.7747, 0.6798, 0.6703]"
