caption_idx,caption,ground_truth_image,actual_rank_of_gt,gt_score,top1_score,score_gap,predicted_top3_images,predicted_top3_scores
4377,girls posing with rainbow in the sky,424869823_7aec015d87.jpg,-1,0.2626,0.6579,0.3953,"['3404552106_f516df0f5b.jpg', '3433982387_3fa993cf5a.jpg', '3396153660_f729d9f9b9.jpg']","[0.6579, 0.6087, 0.5364]"
4378,the girl is wearing a blue outfit and holding out her hand to a rainbow,424869823_7aec015d87.jpg,-1,0.1373,0.6324,0.495,"['2704934519_457dc38986.jpg', '2522467011_cc825d89ac.jpg', '3174726084_c108de0a64.jpg']","[0.6324, 0.5405, 0.533]"
4379,the young girl bent down to touch the rainbow,424869823_7aec015d87.jpg,-1,0.3655,0.679,0.3135,"['2704934519_457dc38986.jpg', '2086678529_b3301c2d71.jpg', '3052196390_c59dd24ca8.jpg']","[0.679, 0.6141, 0.563]"
4381,a small child in a tree,425088533_a460dc4617.jpg,3,0.7454,0.814,0.0686,"['3698944019_825ef54f2f.jpg', '3682038869_585075b5ff.jpg', '425088533_a460dc4617.jpg']","[0.814, 0.7462, 0.7454]"
4385,a dog is playing by itself on a beach that has recently seen snowfall,426191845_1e979e9345.jpg,5,0.5983,0.7421,0.1438,"['421808539_57abee6d55.jpg', '2115631346_9585a479b0.jpg', '3257277774_aba333a94c.jpg']","[0.7421, 0.6316, 0.6037]"
4386,a dog is running in the dirt and snow,426191845_1e979e9345.jpg,-1,0.539,0.7838,0.2449,"['2115631346_9585a479b0.jpg', '2335619125_2e2034f2c3.jpg', '410422753_de506155fa.jpg']","[0.7838, 0.7705, 0.739]"
4387,a dog running on the sand,426191845_1e979e9345.jpg,-1,0.4805,0.7672,0.2866,"['1799271536_6e69c8f1dc.jpg', '1526325728_74eb4153d8.jpg', '2407470303_6fd5e3600d.jpg']","[0.7672, 0.7652, 0.7599]"
4388,a dog walking along a snow drift,426191845_1e979e9345.jpg,-1,0.4951,0.7464,0.2513,"['421808539_57abee6d55.jpg', '341430859_4519802e8f.jpg', '1655781989_b15ab4cbff.jpg']","[0.7464, 0.707, 0.651]"
4390,the dog is running on grass,426920445_d07d1fd0f7.jpg,-1,0.6746,0.7723,0.0977,"['459814265_d48ba48978.jpg', '2730994020_64ac1d18be.jpg', '1359101233_16c2c150e3.jpg']","[0.7723, 0.769, 0.7293]"
4391,a dog runs on a filed with its mouth open,426920445_d07d1fd0f7.jpg,-1,0.6124,0.7443,0.1319,"['2867699650_e6ddb540de.jpg', '3435035138_af32890a4c.jpg', '2198964806_c57b0534d3.jpg']","[0.7443, 0.7076, 0.6903]"
4392,the brown and white dog is running through the grass,426920445_d07d1fd0f7.jpg,7,0.6993,0.798,0.0987,"['2867699650_e6ddb540de.jpg', '2764732789_1392e962d0.jpg', '2543247940_083f1b7969.jpg']","[0.798, 0.7781, 0.7587]"
4393,a black and white dog runs on soft green grass,426920445_d07d1fd0f7.jpg,3,0.7098,0.7844,0.0747,"['2730994020_64ac1d18be.jpg', '459814265_d48ba48978.jpg', '426920445_d07d1fd0f7.jpg']","[0.7844, 0.7657, 0.7098]"
4394,a dog runs in a field with its tongue sticking out,426920445_d07d1fd0f7.jpg,-1,0.602,0.7825,0.1805,"['459814265_d48ba48978.jpg', '3396817186_b299ee0531.jpg', '2867699650_e6ddb540de.jpg']","[0.7825, 0.6961, 0.6951]"
4396,a dog leaps in the air to catch a red frisbee,427936315_0b8f7b8d23.jpg,3,0.6562,0.739,0.0828,"['2839807428_efe42423f2.jpg', '436013859_793d870b6f.jpg', '427936315_0b8f7b8d23.jpg']","[0.739, 0.6996, 0.6562]"
4397,a dog runs for a red frisbee,427936315_0b8f7b8d23.jpg,2,0.6142,0.6342,0.0201,"['436013859_793d870b6f.jpg', '427936315_0b8f7b8d23.jpg', '3688839836_ba5e4c24fc.jpg']","[0.6342, 0.6142, 0.5804]"
4398,a dog surrounded by trees runs to catch a frisbee,427936315_0b8f7b8d23.jpg,3,0.6301,0.6865,0.0564,"['436013859_793d870b6f.jpg', '2857609295_16aaa85293.jpg', '427936315_0b8f7b8d23.jpg']","[0.6865, 0.6427, 0.6301]"
4400,a black dog outside with a green toy,428796930_476a3d6395.jpg,3,0.6985,0.7896,0.0911,"['1026685415_0431cbf574.jpg', '283428775_a3665bee7c.jpg', '428796930_476a3d6395.jpg']","[0.7896, 0.7452, 0.6985]"
4401,a black dog plays with a green object,428796930_476a3d6395.jpg,3,0.7522,0.7988,0.0466,"['1026685415_0431cbf574.jpg', '283428775_a3665bee7c.jpg', '428796930_476a3d6395.jpg']","[0.7988, 0.7806, 0.7522]"
4402,a black dog playing with a green toy,428796930_476a3d6395.jpg,4,0.658,0.7849,0.1269,"['1026685415_0431cbf574.jpg', '283428775_a3665bee7c.jpg', '3383545083_1d7c95b003.jpg']","[0.7849, 0.7319, 0.7255]"
4403,a black dog is running with a green toy between its paws,428796930_476a3d6395.jpg,2,0.7082,0.7549,0.0467,"['283428775_a3665bee7c.jpg', '428796930_476a3d6395.jpg', '1026685415_0431cbf574.jpg']","[0.7549, 0.7082, 0.6932]"
4404,a black dog is playing with a green toy in yellow grass,428796930_476a3d6395.jpg,5,0.6445,0.7722,0.1277,"['1026685415_0431cbf574.jpg', '283428775_a3665bee7c.jpg', '3383545083_1d7c95b003.jpg']","[0.7722, 0.7267, 0.661]"
4405,a golden haired dog with wet hair is licking its nose while moving through shallow water,431410325_f4916b5460.jpg,2,0.7744,0.8176,0.0432,"['1131800850_89c7ffd477.jpg', '431410325_f4916b5460.jpg', '2613209320_edf6a2b7e9.jpg']","[0.8176, 0.7744, 0.756]"
4407,a long haired dog walks out of the water and licks his nose,431410325_f4916b5460.jpg,2,0.7121,0.7506,0.0385,"['2613209320_edf6a2b7e9.jpg', '431410325_f4916b5460.jpg', '1131800850_89c7ffd477.jpg']","[0.7506, 0.7121, 0.6685]"
4408,a wet brown dog is leaving the water,431410325_f4916b5460.jpg,2,0.7864,0.8109,0.0245,"['2613209320_edf6a2b7e9.jpg', '431410325_f4916b5460.jpg', '443430496_3fea95a07d.jpg']","[0.8109, 0.7864, 0.7449]"
4410,man standing on the street holding a sign,432167214_c17fcc1a2d.jpg,3,0.6515,0.8146,0.1631,"['2815256108_fc1302117d.jpg', '2222559267_6fd31e3941.jpg', '432167214_c17fcc1a2d.jpg']","[0.8146, 0.736, 0.6515]"
4411,a man is holding a religious poster,432167214_c17fcc1a2d.jpg,-1,0.4384,0.6438,0.2053,"['3451344589_6787bd06ef.jpg', '3392019836_c7aeebca1c.jpg', '2815256108_fc1302117d.jpg']","[0.6438, 0.5522, 0.5136]"
4412,a man wearing a hat holding a sign with writing on it,432167214_c17fcc1a2d.jpg,3,0.592,0.8177,0.2257,"['2815256108_fc1302117d.jpg', '2924884899_f512c84332.jpg', '432167214_c17fcc1a2d.jpg']","[0.8177, 0.6043, 0.592]"
4413,a man in a blue and yellow jacket holding a religious sign stands in a street with people behind him on the sidewalk,432167214_c17fcc1a2d.jpg,5,0.6222,0.711,0.0888,"['445861800_75fc6a8c16.jpg', '2815256108_fc1302117d.jpg', '2222559267_6fd31e3941.jpg']","[0.711, 0.7059, 0.6555]"
4414,a dark colored man is holding a protest banner in a busy city street with people staring from behind,432167214_c17fcc1a2d.jpg,-1,0.5558,0.6824,0.1266,"['3225037367_a71fa86319.jpg', '2497074804_b4f3e7fd90.jpg', '2267819545_446c5a3e18.jpg']","[0.6824, 0.673, 0.6673]"
4415,a dog jumps a man s leg to take a frisbee from his hand,433855742_c2a6fda763.jpg,4,0.5967,0.8625,0.2658,"['2839807428_efe42423f2.jpg', '2960033435_c20cc7399a.jpg', '3608400551_d6f7965308.jpg']","[0.8625, 0.6334, 0.6244]"
4416,a dog jumps for the frisbee the girl is holding,433855742_c2a6fda763.jpg,-1,0.4402,0.7423,0.3021,"['2839807428_efe42423f2.jpg', '2960033435_c20cc7399a.jpg', '3672940355_47f30e2b28.jpg']","[0.7423, 0.6755, 0.5926]"
4417,a person in a black coat playing frisbee with a dog near a wooded area,433855742_c2a6fda763.jpg,3,0.6348,0.691,0.0561,"['2960033435_c20cc7399a.jpg', '2839807428_efe42423f2.jpg', '433855742_c2a6fda763.jpg']","[0.691, 0.6851, 0.6348]"
4418,a woman and a dog play with a disk in a field,433855742_c2a6fda763.jpg,6,0.5354,0.5821,0.0467,"['2960033435_c20cc7399a.jpg', '2518219912_f47214aa16.jpg', '2839807428_efe42423f2.jpg']","[0.5821, 0.573, 0.5673]"
4419,the dog owner attempts to retrieve the frisbee from her pet,433855742_c2a6fda763.jpg,3,0.5753,0.6661,0.0908,"['2960033435_c20cc7399a.jpg', '2839807428_efe42423f2.jpg', '433855742_c2a6fda763.jpg']","[0.6661, 0.6518, 0.5753]"
4420,two dogs run in a field of brown grass,435739506_2daf7f4887.jpg,-1,0.4432,0.7729,0.3297,"['2567035103_3511020c8f.jpg', '2314722788_6262c3aa40.jpg', '3518675890_2f65e23ff9.jpg']","[0.7729, 0.7068, 0.6758]"
4421,two dogs are running towards some long grass in the scrubland,435739506_2daf7f4887.jpg,-1,0.4623,0.6941,0.2318,"['2567035103_3511020c8f.jpg', '439492931_a96d590e40.jpg', '3430526230_234b3550f6.jpg']","[0.6941, 0.6333, 0.5849]"
4422,black dog running through a grassy area,435739506_2daf7f4887.jpg,-1,0.4429,0.8366,0.3937,"['689776124_07f560a920.jpg', '3029715635_43ab414dfb.jpg', '1514957266_a19827c538.jpg']","[0.8366, 0.7081, 0.7007]"
4423,black dog in a snowy field,435739506_2daf7f4887.jpg,-1,0.3559,0.8008,0.4449,"['2335619125_2e2034f2c3.jpg', '410422753_de506155fa.jpg', '2378127945_8dc9da82d7.jpg']","[0.8008, 0.7188, 0.7022]"
4424,a dog approachs a small creature in a barren snowy field,435739506_2daf7f4887.jpg,-1,0.308,0.7372,0.4292,"['421808539_57abee6d55.jpg', '426191845_1e979e9345.jpg', '336551609_1385ab139e.jpg']","[0.7372, 0.6451, 0.6166]"
4425,a couple walking down the street carrying bags,435827376_4384c3005a.jpg,-1,0.5007,0.7532,0.2525,"['1952896009_cee8147c90.jpg', '3677734351_63d60844cb.jpg', '2798651021_2566f2a47e.jpg']","[0.7532, 0.6865, 0.6744]"
4426,a man and a woman are carrying bags down an empty street,435827376_4384c3005a.jpg,-1,0.5009,0.7319,0.231,"['1952896009_cee8147c90.jpg', '3655964639_21e76383d0.jpg', '255330891_86d65dfdbf.jpg']","[0.7319, 0.7143, 0.665]"
4427,a man and a woman walking down a street carrying luggage,435827376_4384c3005a.jpg,-1,0.4685,0.6736,0.2051,"['1952896009_cee8147c90.jpg', '3125158798_0743dae56e.jpg', '3655964639_21e76383d0.jpg']","[0.6736, 0.6433, 0.6305]"
4428,two people carrying various items walking down a city street,435827376_4384c3005a.jpg,-1,0.5573,0.6581,0.1007,"['1952896009_cee8147c90.jpg', '380527679_574749123d.jpg', '3347500603_13670ee6bf.jpg']","[0.6581, 0.6384, 0.6141]"
4429,two people carry their bags down an unpaved road,435827376_4384c3005a.jpg,9,0.5548,0.6723,0.1175,"['2798651021_2566f2a47e.jpg', '1952896009_cee8147c90.jpg', '3342272425_804316cb3d.jpg']","[0.6723, 0.6527, 0.6462]"
4430,two people talk while sitting on a big rock,436009777_440c7679a1.jpg,10,0.5179,0.6541,0.1362,"['3130064588_6d1d3fa2dd.jpg', '3108378861_d2214d971e.jpg', '561179884_8b6b925ef9.jpg']","[0.6541, 0.6154, 0.6067]"
4431,two people sitting on a rock in a city park,436009777_440c7679a1.jpg,3,0.6139,0.6419,0.028,"['3108378861_d2214d971e.jpg', '561179884_8b6b925ef9.jpg', '436009777_440c7679a1.jpg']","[0.6419, 0.6336, 0.6139]"
4433,a man and a woman sit on a rock beside a street,436009777_440c7679a1.jpg,2,0.6319,0.6707,0.0388,"['3108378861_d2214d971e.jpg', '436009777_440c7679a1.jpg', '2521983429_33218366bd.jpg']","[0.6707, 0.6319, 0.6124]"
4436,a brown dog is trying to catch a flying disk but missed it,436013859_793d870b6f.jpg,3,0.6957,0.7385,0.0427,"['427936315_0b8f7b8d23.jpg', '535529555_583d89b7f2.jpg', '436013859_793d870b6f.jpg']","[0.7385, 0.7264, 0.6957]"
4437,a dog is twisting in the air as it tries to catch a frisbee,436013859_793d870b6f.jpg,2,0.6823,0.7765,0.0943,"['2839807428_efe42423f2.jpg', '436013859_793d870b6f.jpg', '2857609295_16aaa85293.jpg']","[0.7765, 0.6823, 0.6572]"
4439,the brown dog dives backwards to catch the football,436013859_793d870b6f.jpg,-1,0.4636,0.5693,0.1057,"['3544673666_ffc7483c96.jpg', '2949353587_64c54e9589.jpg', '1324816249_86600a6759.jpg']","[0.5693, 0.5586, 0.5503]"
4440,a cluster of four brown dogs play in a field of brown grass,439492931_a96d590e40.jpg,3,0.5778,0.7521,0.1743,"['2818735880_68b3dfe1f5.jpg', '3526018344_450c517a72.jpg', '439492931_a96d590e40.jpg']","[0.7521, 0.6676, 0.5778]"
4441,four dogs are together in the field of dry grass,439492931_a96d590e40.jpg,2,0.6982,0.7904,0.0922,"['2818735880_68b3dfe1f5.jpg', '439492931_a96d590e40.jpg', '3526018344_450c517a72.jpg']","[0.7904, 0.6982, 0.6929]"
4442,four dogs in a grassy area,439492931_a96d590e40.jpg,7,0.6002,0.7911,0.1909,"['2818735880_68b3dfe1f5.jpg', '2216695423_1362cb25f3.jpg', '2855667597_bf6ceaef8e.jpg']","[0.7911, 0.6482, 0.6297]"
4443,four mediumsized dogs wrestle with each other on a grass field,439492931_a96d590e40.jpg,7,0.5604,0.7618,0.2014,"['3526018344_450c517a72.jpg', '2216695423_1362cb25f3.jpg', '2818735880_68b3dfe1f5.jpg']","[0.7618, 0.7173, 0.6837]"
4444,four small dogs play outside,439492931_a96d590e40.jpg,-1,0.5009,0.6449,0.144,"['2165461920_1a4144eb2b.jpg', '3132619510_7dfc947d25.jpg', '2865376471_43c5e6b941.jpg']","[0.6449, 0.6071, 0.5858]"
4445,a clown shares cutout pictures of children,440184957_267f3f3a2b.jpg,-1,0.3539,0.6814,0.3275,"['3197891333_b1b0fd1702.jpg', '1454841725_4b6e6199e2.jpg', '979383193_0a542a059d.jpg']","[0.6814, 0.6245, 0.577]"
4446,a dirty looking clown holding up two paper cut outs of children with blond hair,440184957_267f3f3a2b.jpg,-1,0.4051,0.601,0.1959,"['860928274_744d14f198.jpg', '820169182_f5e78d7d19.jpg', '3197891333_b1b0fd1702.jpg']","[0.601, 0.5795, 0.5231]"
4447,a man wearing a balloon hat and a grassy shirt holds up two large paper dolls,440184957_267f3f3a2b.jpg,8,0.4465,0.6045,0.158,"['2472574160_8ce233f396.jpg', '251958970_fa6b423f23.jpg', '3694219419_a7a83d4886.jpg']","[0.6045, 0.5439, 0.5233]"
4448,a man wearing a balloon hat holds up colored cutout drawings of two men,440184957_267f3f3a2b.jpg,2,0.5938,0.6684,0.0747,"['3640109324_3ce89e4d1a.jpg', '440184957_267f3f3a2b.jpg', '3392019836_c7aeebca1c.jpg']","[0.6684, 0.5938, 0.5634]"
4449,the man wears balloons on his head and holds paper people,440184957_267f3f3a2b.jpg,-1,0.2768,0.6166,0.3398,"['251958970_fa6b423f23.jpg', '3451344589_6787bd06ef.jpg', '416788726_5b4eb1466e.jpg']","[0.6166, 0.5835, 0.5732]"
4451,a golden retreiver swimming in the water,443430496_3fea95a07d.jpg,6,0.6684,0.706,0.0376,"['897621891_efb1e00d1d.jpg', '2574230252_f5a1382dd4.jpg', '1808370027_2088394eb4.jpg']","[0.706, 0.6917, 0.6914]"
4454,a dog with yellow fur swims neck deep in water,443430496_3fea95a07d.jpg,2,0.7636,0.7719,0.0083,"['431410325_f4916b5460.jpg', '443430496_3fea95a07d.jpg', '2613209320_edf6a2b7e9.jpg']","[0.7719, 0.7636, 0.7334]"
4455,a little girl gets her picture taken while on the merrygoround,444057017_f1e0fcaef7.jpg,10,0.4327,0.5776,0.1449,"['1449692616_60507875fb.jpg', '640409060_6af18fdd54.jpg', '3079787482_0757e9d167.jpg']","[0.5776, 0.5581, 0.5009]"
4456,a little girl in pink clothes holding yellow rods,444057017_f1e0fcaef7.jpg,4,0.5701,0.6677,0.0976,"['758921886_55a351dd67.jpg', '2648165716_02e2e74fd6.jpg', '2197275664_fabcf3424b.jpg']","[0.6677, 0.5971, 0.592]"
4460,three men walking on a sidewalk in a city,445861800_75fc6a8c16.jpg,4,0.6188,0.6594,0.0406,"['435827376_4384c3005a.jpg', '2497074804_b4f3e7fd90.jpg', '3353278454_2f3a4d0bbc.jpg']","[0.6594, 0.6507, 0.6408]"
4461,three people are walking down the street with cars and buildings in the background,445861800_75fc6a8c16.jpg,9,0.5882,0.756,0.1678,"['435827376_4384c3005a.jpg', '3072782873_3278f3b3a7.jpg', '2497074804_b4f3e7fd90.jpg']","[0.756, 0.6835, 0.6454]"
4462,three people stand along a main road,445861800_75fc6a8c16.jpg,4,0.6018,0.6263,0.0244,"['3072782873_3278f3b3a7.jpg', '3242007318_01e82171aa.jpg', '2930622766_fa8f84deb1.jpg']","[0.6263, 0.6108, 0.6087]"
4463,three people walking on a sidewalk with 3 light colored cars in the background,445861800_75fc6a8c16.jpg,-1,0.4904,0.7163,0.2259,"['435827376_4384c3005a.jpg', '2877159456_ea4a46b0d2.jpg', '3353278454_2f3a4d0bbc.jpg']","[0.7163, 0.6355, 0.6332]"
4464,three people wearing winter clothes standing on the sidewalk near a street,445861800_75fc6a8c16.jpg,10,0.5592,0.7571,0.1979,"['2760715910_87c7bdeb87.jpg', '3655964639_21e76383d0.jpg', '536537638_f5ee42410b.jpg']","[0.7571, 0.6571, 0.6535]"
4465,three small children are in a cage,452419961_6d42ab7000.jpg,-1,0.3985,0.5344,0.1358,"['3197891333_b1b0fd1702.jpg', '979383193_0a542a059d.jpg', '3439982121_0afc6d5973.jpg']","[0.5344, 0.5315, 0.5219]"
4466,three children in a black dog kennel,452419961_6d42ab7000.jpg,-1,0.3748,0.5718,0.197,"['2211593099_4a4f1c85d2.jpg', '979383193_0a542a059d.jpg', '799431781_65dc312afc.jpg']","[0.5718, 0.5709, 0.5493]"
4467,three well dressed blond children in a cage,452419961_6d42ab7000.jpg,-1,0.4656,0.6427,0.1772,"['3501083764_cf592292a6.jpg', '3197891333_b1b0fd1702.jpg', '979383193_0a542a059d.jpg']","[0.6427, 0.6291, 0.6063]"
4468,the three children are in a cage,452419961_6d42ab7000.jpg,-1,0.3796,0.6064,0.2268,"['799431781_65dc312afc.jpg', '3197891333_b1b0fd1702.jpg', '979383193_0a542a059d.jpg']","[0.6064, 0.5604, 0.5479]"
4469,three children are locked in a cage,452419961_6d42ab7000.jpg,-1,0.3787,0.5814,0.2028,"['3197891333_b1b0fd1702.jpg', '799431781_65dc312afc.jpg', '3631474374_e40764d153.jpg']","[0.5814, 0.5715, 0.569]"
4470,a large brown fluffy dog with a small white and brown dog on a dirt surface,453756106_711c20471a.jpg,6,0.6735,0.8142,0.1408,"['2427558437_3e839056d7.jpg', '1067790824_f3cc97239b.jpg', '351876121_c7c0221928.jpg']","[0.8142, 0.7168, 0.7125]"
4471,a large dog is playing with a small dog in the dirt,453756106_711c20471a.jpg,2,0.714,0.7623,0.0483,"['2427558437_3e839056d7.jpg', '453756106_711c20471a.jpg', '3494345896_dd6b32cfa3.jpg']","[0.7623, 0.714, 0.6958]"
4472,a small dog and a large dog play together,453756106_711c20471a.jpg,-1,0.6132,0.7504,0.1372,"['351876121_c7c0221928.jpg', '2427558437_3e839056d7.jpg', '2419221084_01a14176b4.jpg']","[0.7504, 0.7244, 0.7205]"
4474,two dogs play with each other in the dirt,453756106_711c20471a.jpg,4,0.6918,0.7377,0.0458,"['3494345896_dd6b32cfa3.jpg', '2427558437_3e839056d7.jpg', '2768972186_92787cd523.jpg']","[0.7377, 0.7199, 0.7005]"
4475,woman in dark shirt standing alone in front of a yellow car,454686980_7517fe0c2e.jpg,-1,0.3941,0.7026,0.3084,"['3578068665_87bdacef6a.jpg', '2660480624_45f88b3022.jpg', '2522540026_6ee8ab4c6a.jpg']","[0.7026, 0.675, 0.6148]"
4476,a teenage girl is standing with her arms crossed in a busy street,454686980_7517fe0c2e.jpg,-1,0.4178,0.595,0.1772,"['3286222970_1fa445e38f.jpg', '502884177_25939ac000.jpg', '551664516_78a5131dc4.jpg']","[0.595, 0.5919, 0.5899]"
4477,a person in a red and black shirt has their arms crossed and looks at the camera,454686980_7517fe0c2e.jpg,10,0.531,0.6582,0.1272,"['3640241166_b1ab7a8e7a.jpg', '1449692616_60507875fb.jpg', '503090187_8758ab5680.jpg']","[0.6582, 0.6245, 0.6061]"
4478,a girl who looks upset with her arms crossed,454686980_7517fe0c2e.jpg,-1,0.1503,0.6687,0.5184,"['2086678529_b3301c2d71.jpg', '2609847254_0ec40c1cce.jpg', '758921886_55a351dd67.jpg']","[0.6687, 0.6433, 0.6251]"
4479,an indian woman in a black shirt stands with her arms crossed looking at two other people talking to each other,454686980_7517fe0c2e.jpg,-1,0.3093,0.6899,0.3807,"['954987350_a0c608b467.jpg', '2204550058_2707d92338.jpg', '2695085862_2ed62df354.jpg']","[0.6899, 0.6226, 0.6015]"
4480,a man dressed in blue holds a sign while standing behind a couple of trees and in front of a large concrete wall with red writing on it,454709143_9c513f095c.jpg,-1,0.3946,0.7742,0.3797,"['2815256108_fc1302117d.jpg', '3451344589_6787bd06ef.jpg', '2222559267_6fd31e3941.jpg']","[0.7742, 0.6756, 0.664]"
4481,a man holds up a cardboard sign near a wall with red graffiti,454709143_9c513f095c.jpg,-1,0.0367,0.7274,0.6906,"['3451344589_6787bd06ef.jpg', '2815256108_fc1302117d.jpg', '3701226275_952547ba0f.jpg']","[0.7274, 0.6086, 0.5936]"
4482,a man in a black jacket is standing between two trees holding up a sign,454709143_9c513f095c.jpg,4,0.5689,0.6697,0.1008,"['2815256108_fc1302117d.jpg', '2222559267_6fd31e3941.jpg', '432167214_c17fcc1a2d.jpg']","[0.6697, 0.6571, 0.5711]"
4483,a man stands on the side of the road holding a cardboard sign,454709143_9c513f095c.jpg,-1,0.3438,0.7881,0.4443,"['2815256108_fc1302117d.jpg', '432167214_c17fcc1a2d.jpg', '3451344589_6787bd06ef.jpg']","[0.7881, 0.639, 0.6113]"
4484,a man stands with a cardboard sign on a road,454709143_9c513f095c.jpg,-1,0.3052,0.769,0.4638,"['2815256108_fc1302117d.jpg', '495055747_a75872762a.jpg', '432167214_c17fcc1a2d.jpg']","[0.769, 0.6471, 0.6174]"
4485,distant person with blue backpack hiking in rocky area mountains in background,455611732_d65bf3e976.jpg,5,0.6246,0.7507,0.1262,"['2098174172_e57d86ea03.jpg', '1247181182_35cabd76f3.jpg', '3340575518_137ce2695f.jpg']","[0.7507, 0.6942, 0.6899]"
4486,a person is hiking along rough terrain with fog and mountains in the background,455611732_d65bf3e976.jpg,6,0.6956,0.8466,0.151,"['2098174172_e57d86ea03.jpg', '1428578577_82864facae.jpg', '224273695_0b517bd0eb.jpg']","[0.8466, 0.7102, 0.7019]"
4487,the person is hiking,455611732_d65bf3e976.jpg,-1,0.5453,0.7962,0.2509,"['2098174172_e57d86ea03.jpg', '3340575518_137ce2695f.jpg', '95783195_e1ba3f57ca.jpg']","[0.7962, 0.648, 0.6047]"
4488,a hiker walks on rocky ground at the base of a foggy mountain,455611732_d65bf3e976.jpg,3,0.6901,0.7515,0.0614,"['2098174172_e57d86ea03.jpg', '1247181182_35cabd76f3.jpg', '455611732_d65bf3e976.jpg']","[0.7515, 0.7079, 0.6901]"
4489,a lone hiker walking on dirt with a snowy mountain background,455611732_d65bf3e976.jpg,10,0.5683,0.8253,0.2571,"['2098174172_e57d86ea03.jpg', '3166578139_33500f7e8a.jpg', '224273695_0b517bd0eb.jpg']","[0.8253, 0.63, 0.6187]"
4491,a dog with a wrinkled face bites on a pink toy,458735196_176e7df6b3.jpg,4,0.6705,0.7313,0.0608,"['535529555_583d89b7f2.jpg', '244399048_8332bb3270.jpg', '3228069008_edb2961fc4.jpg']","[0.7313, 0.6914, 0.6795]"
4492,a wrinkled dog playing with a pink chew toy,458735196_176e7df6b3.jpg,3,0.7035,0.755,0.0516,"['244399048_8332bb3270.jpg', '535529555_583d89b7f2.jpg', '458735196_176e7df6b3.jpg']","[0.755, 0.7515, 0.7035]"
4493,the dog is carrying a pink ball in its mouth,458735196_176e7df6b3.jpg,4,0.5289,0.7687,0.2398,"['1026685415_0431cbf574.jpg', '2209496328_2a34fd201d.jpg', '496971341_22782195f0.jpg']","[0.7687, 0.67, 0.599]"
4494,this is a strange sight a dog delivering a cookie,458735196_176e7df6b3.jpg,-1,0.3268,0.5755,0.2488,"['3019857541_3de3e24f54.jpg', '251958970_fa6b423f23.jpg', '3336361161_c06cdd160e.jpg']","[0.5755, 0.5602, 0.5404]"
4500,a big shaggy dog runs in a field of dandylions,459814265_d48ba48978.jpg,2,0.66,0.6803,0.0203,"['2730994020_64ac1d18be.jpg', '459814265_d48ba48978.jpg', '3396817186_b299ee0531.jpg']","[0.6803, 0.66, 0.6595]"
4501,a dog running in a field of daisies,459814265_d48ba48978.jpg,-1,0.5602,0.6196,0.0594,"['2620113705_a8fa89b8f6.jpg', '2886411666_72d8b12ce4.jpg', '2584487952_f70e5aa9bf.jpg']","[0.6196, 0.61, 0.6082]"
4502,a dog sitting in the grass with his tongue out,459814265_d48ba48978.jpg,4,0.5965,0.6912,0.0947,"['1745110280_0cbff5e273.jpg', '3495490064_8db40a83af.jpg', '1659358141_0433c9bf99.jpg']","[0.6912, 0.6371, 0.6351]"
4503,a long haired dog frolics in a meadow of yellow flowers,459814265_d48ba48978.jpg,-1,0.5169,0.6957,0.1788,"['1324816249_86600a6759.jpg', '1969573381_5ecfae4c80.jpg', '1745110280_0cbff5e273.jpg']","[0.6957, 0.6494, 0.637]"
4504,a shaggy dog plays in a field of grass and yellow flowers,459814265_d48ba48978.jpg,9,0.6215,0.7299,0.1084,"['1745110280_0cbff5e273.jpg', '1324816249_86600a6759.jpg', '1969573381_5ecfae4c80.jpg']","[0.7299, 0.6845, 0.6739]"
4505,two dogs chase each other near the water,460478198_83039f2593.jpg,-1,0.2917,0.8308,0.5391,"['2289212650_69de7a20b2.jpg', '3585488964_1467945775.jpg', '481827288_a688be7913.jpg']","[0.8308, 0.7343, 0.7186]"
4506,two dogs playing by the shore,460478198_83039f2593.jpg,-1,0.522,0.8293,0.3073,"['3585488964_1467945775.jpg', '2289212650_69de7a20b2.jpg', '3070031806_3d587c2a66.jpg']","[0.8293, 0.7426, 0.7067]"
4507,two dogs a spaniel and a husky chase each other across the sand by a body of water,460478198_83039f2593.jpg,-1,0.4406,0.8505,0.4099,"['3585488964_1467945775.jpg', '2289212650_69de7a20b2.jpg', '3070031806_3d587c2a66.jpg']","[0.8505, 0.7751, 0.7046]"
4508,a dog chasing another dog by a lake,460478198_83039f2593.jpg,-1,0.3502,0.709,0.3588,"['2244024374_54d7e88c2b.jpg', '1130401779_8c30182e3e.jpg', '2220175999_081aa9cce8.jpg']","[0.709, 0.7088, 0.6752]"
4509,a husky chasing a brown spoted dog at the shore,460478198_83039f2593.jpg,-1,0.3808,0.6639,0.2831,"['3585488964_1467945775.jpg', '3070031806_3d587c2a66.jpg', '1799271536_6e69c8f1dc.jpg']","[0.6639, 0.6361, 0.5903]"
4510,a black and white dog is running up a path towards some potted plants,460935487_75b2da7854.jpg,-1,0.3838,0.6707,0.287,"['3435035138_af32890a4c.jpg', '1403414927_5f80281505.jpg', '689776124_07f560a920.jpg']","[0.6707, 0.6539, 0.5828]"
